pre,post,# sections,synapse id,series
VB06,"VD07,vBWMR14",1,10147,VC
VB06,"VD07,vBWMR15",1,7386,VC
VB06,"VD07,vBWMR15",1,10150,VC
VB06,vBWMR16,1,7150,VC
VB07,"DD04,vBWML17",3,10427,VC2
VC01,"AVFL,DD02",1,8015,VC
VC01,"AVL.,DD01",1,6458,VC
VC01,"AVL.,DD01,PVT",1,6298,VC
VC01,DD01,1,6469,VC
VC01,DD01,1,6508,VC
VC01,"DD01,VC03",1,6864,VC
VC01,"DD01,VD03",1,6877,VC
VC01,"DD02,PVT",1,8059,VC
VC01,"DD02,VC02",1,7906,VC
VC01,"DD02,VD04",1,8028,VC
VC01,"DD02,VD04",3,8075,VC
VC01,"DD02,vBWML11",1,8018,VC
VC01,"DD03,PVT",1,7746,VC
VC01,"DD03,VC02",1,7646,VC
VC01,"DD03,VD05",1,7629,VC
VC01,"DD03,VD05",1,7650,VC
VC01,"DD03,VD05",2,7615,VC
VC01,"DD03,vBWMR12",2,7657,VC
VC01,"DVC,VD01",1,6169,VC
VC01,"PVPR,VD01",1,6586,VC
VC01,"PVT,VD03",1,6887,VC
VC01,"VC02,VD01,VD02",1,6606,VC
VC01,"VC02,vBWML9",1,6573,VC
VC01,"VC03,VD06",1,7591,VC
VC01,"VD01,hyp",1,6168,VC
VC01,"VD01,vBWML7",1,8960,VC
VC01,vBWMR12,1,7798,VC
VC02,"DB04,PVCL",1,7600,VC
VC02,"DD01,PVT",1,9968,VC
VC02,"DD01,vBWML8",2,6578,VC
VC02,"DD01,vBWMR11",1,6863,VC
VC02,"DD01,vBWMR8",1,6289,VC
VC02,"DD01,vBWMR9",2,6418,VC
VC02,"DD02,DD03",1,7776,VC
VC02,"DD02,PVQR",1,7908,VC
VC02,"DD02,VC01",1,10019,VC
VC02,"DD02,VC01",2,8016,VC
VC02,DD03,1,7480,VC
VC02,"DD03,PVT",1,7758,VC
VC02,"DD03,PVT",1,7759,VC
VC02,"DD03,VC03",1,10084,VC
VC02,"DD03,VD05",1,7613,VC
VC02,"DD03,vBWML14",1,7484,VC
VC02,"DD03,vBWML14",1,7644,VC
VC02,"DVC,VD01",1,6200,VC
VC02,"DVC,VD02",1,9235,VC
VC02,"DVC,VD04",1,7838,VC
VC02,"PVPR,VD04",1,7793,VC
VC02,PVT,1,7751,VC
VC02,"PVT,VD01",1,6509,VC
VC02,"PVT,VD06",1,7413,VC
VC02,"PVT,VD06",1,7414,VC
VC02,"VC03,VD04",1,7804,VC
VC02,"VC03,VD05",2,7612,VC
VC02,"VD02,vBWML9",2,6584,VC
VC02,"VD04,vBWMR12",1,7832,VC
VC02,"VD04,vBWMR13",1,7828,VC
VC02,"VD04,vBWMR13",1,10059,VC
VC02,"VD05,vBWMR13",1,10071,VC
VC02,vBWML14,1,7636,VC
VC03,"AVBL,PVQR",1,6678,VC
VC03,"AVJL,SABVL",1,9899,VC
VC03,"AVL.,PVQR",1,8051,VC
VC03,DD01,1,6787,VC
VC03,"DD02,VC01",1,7842,VC
VC03,"DD02,VD04",1,7808,VC
VC03,"DD02,vBWML11",1,7884,VC
VC03,"DD03,PVT",2,7463,VC
VC03,"DD03,VD06",1,10078,VC
VC03,"DD03,vBWML14",1,7482,VC
VC03,"DD03,vBWMR13",1,7483,VC
VC03,DD04,1,7419,VC
VC03,DD04,1,7420,VC
VC03,"DD04,PVT",1,7356,VC
VC03,"DD04,PVT",1,7357,VC
VC03,"DD04,VD07",1,7260,VC
VC03,"DD04,VD07",1,7261,VC
VC03,"DD04,VD07",1,7375,VC
VC03,"DD04,VD07",1,7376,VC
VC03,"DD04,VD07",1,7424,VC
VC03,"DD04,VD07",2,10146,VC
VC03,"DD04,vBWML15",1,7245,VC
VC03,"DD04,vBWML15",1,7246,VC
VC03,"DD04,vBWML16",2,10133,VC
VC03,"DD04,vBWMR15",1,7358,VC
VC03,HSNR,1,9217,VC2
VC03,"PVNR,PVT,VD05",1,7625,VC
VC03,"PVPR,VD01",2,6587,VC
VC03,"VB02,VD02",1,6515,VC
VC03,"VB04,vBWML12",1,7718,VC
VC03,"VC01,VD03",1,6885,VC
VC03,"VC01,VD06",3,10108,VC
VC03,"VC02,VD03",1,8102,VC
VC03,"VC02,VD05",1,7602,VC
VC03,"VD04,vBWMR11",2,8017,VC
VC03,VD05,1,9026,VC
VC03,VD06,1,7421,VC
VC03,"VD07,vBWMR15",1,10140,VC
VC03,vm2,1,10387,RIG
VC04,"AVBR,AVHR",1,7267,VC
VC04,VC03,1,7244,VC
VC04,"VC05,vuvalhyp",1,10389,RIG
VC04,"VC05,vuvalhyp",1,10394,RIG
VC04,vBWMR16,1,7145,VC
VC04,vBWMR16,2,10376,RIG
VC04,vm2,1,10382,RIG
VC04,vm2,1,10383,RIG
VC04,vm2,1,10385,RIG
VC04,vm2,1,10386,RIG
VC04,vm2,1,10393,RIG
VC04,vm2,1,10396,RIG
VC04,vm2,2,10377,RIG
VC05,"AVFL,DVC",1,9187,VC2
VC05,"AVFL,DVC",1,10375,VC2
VC05,AVFR,1,9216,VC2
VC05,"DVC,PVT",1,9183,VC2
VC05,HSNL,1,10477,LEF
VC05,HSNR,1,10404,RIG
VC05,"HSNR,VC04",1,10391,RIG
VC05,"HSNR,VC04",1,10392,RIG
VC05,PVR,1,10405,RIG
VC05,VC04,1,10390,RIG
VC05,VC04,1,10406,RIG
VC05,VC05,1,10327,LEF
VC05,"VC05,vBWML15",2,10315,LEF
VC05,"VC05,vm2",1,10316,LEF
VC05,"VC05,vm2",1,10322,LEF
VC05,"VC05,vm2",1,10329,LEF
VC05,vBWML15,1,10332,LEF
VC05,"vBWML15,vBWML16",1,10331,LEF
VC05,vm2,1,10307,LEF
VC05,vm2,1,10323,LEF
VC05,vm2,1,10333,LEF
VC05,vm2,1,10399,RIG
VC05,vm2,1,10403,RIG
VC05,vm2,2,10397,RIG
VC05,vulvalhyp,1,10321,LEF
VC06,vBWML17,1,10445,VC2
VC06,vBWMR17,1,10448,VC
VD01,"DD01,VA01",2,6982,VC
VD01,VA01,1,9565,VC
VD01,"VA01,VB01",1,6512,VC
VD01,"VA01,VB01,vBWML7",2,9718,VC
VD01,"VA01,vBWML7",1,9898,VC
VD01,"VA01,vBWML7",1,9962,VC
VD01,"VB01,vBWML8",1,8935,VC
VD01,"VB01,vBWML8",1,9955,VC
VD01,vBWML7,1,9893,VC
VD01,vBWML7,1,9894,VC
VD01,vBWML7,1,9966,VC
VD01,vBWML7,2,9896,VC
VD01,vBWML7,2,9961,VC
VD01,vBWML8,1,8934,VC
VD02,"AS01,AVEL",1,6635,VC
VD02,"DD01,VA02,vBWML8",1,6382,VC
VD02,"VA02,VB02,vBWML9",1,6380,VC
VD02,"VA02,vBWML8",1,6589,VC
VD02,"VA02,vBWML8",2,6377,VC
VD02,"VA02,vBWML8",2,6430,VC
VD02,"VA02,vBWMR7",1,9952,VC
VD02,"VA02,vBWMR7",2,6375,VC
VD02,"VA02,vBWMR8",1,9984,VC
VD02,"VA02,vBWMR9",1,6435,VC
VD02,VB02,1,6291,VC
VD02,"VB02,vBWML9",2,6582,VC
VD02,vBWML7,2,6288,VC
VD02,"vBWML8,vBWMR9",2,6424,VC
VD02,vBWML9,1,8880,VC
VD02,vBWML9,1,9901,VC
VD02,vBWML9,1,9974,VC
VD02,vBWML9,1,9990,VC
VD02,vBWML9,1,9991,VC
VD02,vBWML9,2,9975,VC
VD02,"vBWML9,vBWMR8",2,6422,VC
VD02,vBWMR8,1,6419,VC
VD02,vBWMR8,1,6420,VC
VD02,vBWMR8,1,6423,VC
VD02,vBWMR8,1,6581,VC
VD02,vBWMR8,1,6633,VC
VD02,vBWMR8,1,9982,VC
VD02,vBWMR8,1,9987,VC
VD02,"vBWMR8,vBWMR9",1,6421,VC
VD02,"vBWMR8,vBWMR9",1,6425,VC
VD03,"DD01,VA03,VB02",1,6854,VC
VD03,"DD01,vBWML10",1,6785,VC
VD03,"DD01,vBWMR10",1,6809,VC
VD03,"DD01,vBWMR11",1,6846,VC
VD03,"DD01,vBWMR11",2,9996,VC
VD03,"VA03,vBWMR10",1,6806,VC
VD03,"VA03,vBWMR10",1,6807,VC
VD03,"VA03,vBWMR11",1,6904,VC
VD03,"VB02,vBWMR11",1,6851,VC
VD03,"VB03,vBWML10",1,6883,VC
VD03,vBWML10,1,6820,VC
VD03,vBWML10,1,6884,VC
VD03,vBWML10,2,9998,VC
VD03,vBWML11,1,6818,VC
VD03,vBWML11,1,6821,VC
VD03,vBWML11,1,6886,VC
VD03,vBWML11,1,10000,VC
VD03,vBWML11,2,6784,VC
VD03,vBWML11,2,6819,VC
VD03,vBWMR10,1,6783,VC
VD03,vBWMR10,1,6817,VC
VD03,vBWMR10,1,9999,VC
VD03,vBWMR11,1,6816,VC
VD03,vBWMR11,1,6874,VC
VD03,vBWMR11,1,6875,VC
VD03,vBWMR11,1,6876,VC
VD03,vBWMR11,1,6881,VC
VD03,vBWMR11,1,6882,VC
VD03,vBWMR11,1,10001,VC
VD04,"VA04,vBWML12",1,8042,VC
VD04,"VB03,vBWML13",1,7821,VC
VD04,"VB03,vBWML13",1,8092,VC
VD04,vBWML12,1,8036,VC
VD04,vBWML12,1,10026,VC
VD04,vBWML12,2,7796,VC
VD04,vBWML13,1,8082,VC
VD04,vBWML13,1,10057,VC
VD04,vBWML13,1,10060,VC
VD04,vBWML13,1,10062,VC
VD04,vBWMR11,1,8044,VC
VD04,vBWMR11,1,8062,VC
VD04,vBWMR11,1,8065,VC
VD04,vBWMR11,1,10028,VC
VD04,vBWMR12,1,7818,VC
VD04,vBWMR12,1,7823,VC
VD04,vBWMR12,1,10021,VC
VD04,vBWMR12,1,10022,VC
VD04,vBWMR13,1,10055,VC
VD04,vBWMR13,1,10058,VC
VD04,vBWMR13,1,10061,VC
VD05,"AVAR,VA06",1,7755,VC
VD05,"DD03,vBWML14",1,7622,VC
VD05,"VA05,VB04",1,7665,VC
VD05,"VA05,vBWML13",1,7757,VC
VD05,"VB01,vBWMR13",1,7727,VC
VD05,"VB04,vBWML12",1,7730,VC
VD05,vBWML12,1,7661,VC
VD05,vBWML12,1,7729,VC
VD05,vBWML12,1,10066,VC
VD05,vBWML13,1,7653,VC
VD05,vBWML13,1,7716,VC
VD05,vBWML13,1,7721,VC
VD05,vBWML13,1,7735,VC
VD05,vBWML13,1,10064,VC
VD05,vBWML13,1,10069,VC
VD05,vBWMR12,1,7668,VC
VD05,vBWMR12,1,7669,VC
VD05,vBWMR12,1,7725,VC
VD05,vBWMR13,1,7633,VC
VD05,vBWMR13,1,7649,VC
VD05,vBWMR13,1,7741,VC
VD05,vBWMR13,1,7742,VC
VD05,vBWMR13,1,7745,VC
VD05,vBWMR13,1,10068,VC
VD05,vBWMR13,1,10070,VC
VD05,vBWMR13,2,10063,VC
VD06,"AVAL,PVNR",1,7495,VC
VD06,"DD03,VA06,vBWML13",1,7590,VC
VD06,"DD03,VA06,vBWMR14",1,10079,VC
VD06,"DD03,vBWML14",1,10083,VC
VD06,"DD03,vBWMR13",2,7481,VC
VD06,"DD03,vBWMR14",1,7465,VC
VD06,"VA06,VB05",1,7503,VC
VD06,vBWML14,1,7416,VC
VD06,vBWML14,1,7442,VC
VD06,vBWML14,1,7443,VC
VD06,vBWML14,1,7473,VC
VD06,vBWML14,1,7474,VC
VD06,vBWML14,1,7478,VC
VD06,vBWML14,1,7597,VC
VD06,vBWML14,1,10074,VC
VD06,vBWML14,1,10076,VC
VD06,vBWML15,1,7441,VC
VD06,vBWML15,2,7440,VC
VD06,vBWML16,1,10110,VC
VD06,vBWMR13,1,7476,VC
VD06,vBWMR13,1,7477,VC
VD06,vBWMR14,1,7438,VC
VD06,vBWMR14,1,7514,VC
VD06,vBWMR14,1,7516,VC
VD06,vBWMR14,1,7581,VC
VD06,vBWMR14,1,10075,VC
VD06,vBWMR15,1,7475,VC
VD07,"DD04,vBWMR14",1,7370,VC
VD07,"VA07,vBWML16",2,7255,VC
VD07,vBWML14,1,7428,VC
VD07,vBWML15,1,7382,VC
VD07,vBWML15,1,7427,VC
VD07,vBWML15,1,10155,VC
VD07,vBWML15,2,7372,VC
VD07,vBWML15,3,10156,VC2
VD07,vBWML16,1,7201,VC
VD07,vBWML16,1,7254,VC
VD07,vBWML16,1,10139,VC
VD07,vBWML16,2,7258,VC
VD07,vBWMR14,1,7374,VC
VD07,vBWMR14,1,7379,VC
VD07,vBWMR14,1,7380,VC
VD07,vBWMR14,1,7385,VC
VD07,vBWMR14,1,10132,VC
VD07,vBWMR15,1,7196,VC
VD07,vBWMR15,1,7197,VC
VD07,vBWMR15,1,7198,VC
VD07,vBWMR15,1,10142,VC
VD07,vBWMR15,1,10153,VC
VD07,vBWMR15,2,7388,VC
VD07,vBWMR16,1,7256,VC
VD08,"DD04,PVT",1,10447,VC2
VD08,"DD04,vBWML17",1,10462,VC
VD08,"DD04,vBWML17",1,10463,VC
VD08,"DD04,vBWML17",1,10464,VC
VD08,"DD04,vBWMR17",1,10461,VC
VD08,"VA08,vBWML17",1,10469,VC
VD08,vBWML17,1,10456,VC
VD08,vBWML17,1,10458,VC
VD08,vBWML17,1,10459,VC
VD08,vBWMR16,1,10158,VC2
VD08,vBWMR17,1,10428,VC2
VD08,vBWMR17,1,10438,VC
VD08,vBWMR17,1,10439,VC
VD08,vBWMR17,1,10446,VC
VD08,vBWMR17,1,10457,VC
VD08,vBWMR17,1,10460,VC
[SMDD.R]_incorrect,"ASGL,ASJL",1,4945,NR
[SMDD.R]_incorrect,seamL,2,3673,NR
v-blue-134,"AS06,AVDR",1,9174,VC
v-blue-134,AVAL,1,9176,VC
v-blue-134,"AVAL,AVDR",1,7210,VC
v-blue-134,"AVAL,AVDR",2,7206,VC
v-blue-134,"AVAL,AVDR",4,7205,VC
v-blue-134,"AVAR,AVDR",2,7211,VC
v-blue-134,AVDL,1,7209,VC
v-blue-134,AVDL,1,9198,VC2
v-blue-134,DVA,1,9193,VC2
v-blue-134,"DVA,PDEL",1,9173,VC
v-blue-134,"DVA,PDEL",1,9192,VC2
v-blue-134,"DVA,PDER",1,7207,VC
v-blue-134,"DVA,PDER",1,9175,VC2
v-blue-134,"DVA,PDER",1,9191,VC2
v-blue-134,"DVA,PDER",2,9189,VC2
v-blue-134,"DVA,PDER",2,9190,VC2
vBWML17,DD04,1,10442,VC
